run_id,preset,rho_min,iteration,max_iter,compliance,grayness,used_surrogate,uncertainty,beta,change,penal,rmin,move,emin,cg_iters,vram_used_gb
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,21,40,3.2495797408836395,0.09914249967159532,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,27,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,22,40,3.139900691674365,0.06948160396603854,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,30,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,23,40,3.0897553910343296,0.05770648580200121,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,36,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,24,40,3.0609346798696904,0.05212784703413013,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,34,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,25,40,3.0416553380602354,0.0483989801609505,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,39,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,26,40,3.028648412487364,0.04591687351519776,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,34,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,27,40,3.0192516566051832,0.044379570259189594,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,32,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,28,40,3.012108713496414,0.04330732869706705,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,40,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,29,40,3.006390449810713,0.042477025124024896,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,30,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,30,40,3.0017596005052924,0.04175368401814109,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,31,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,31,40,2.9982174518306093,0.04120100914035853,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,31,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,32,40,2.99522008429294,0.04070874373629414,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,31,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,33,40,2.992793765237179,0.04030660489401528,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,29,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,34,40,2.991061756946455,0.04000193253295159,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,31,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,35,40,2.989744025765842,0.03978262501676977,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,27,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,36,40,2.9884133322135593,0.03963251262783551,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,35,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,37,40,2.9868486346974863,0.03951274952726608,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,32,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,38,40,2.985062690057475,0.03938327600399445,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,34,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,39,40,2.9831876180369474,0.03916795732344238,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,36,4.48193359375
cantilever_gpu_medium_rho1e-02,cantilever_gpu_medium,0.01,40,40,2.9813753965571266,0.03892516121731962,False,0.0,4.0,0.15000000000000002,3.5,1.35,0.15,0.01,31,4.48193359375
