preset,seed,solid_probability,baseline_rho_min,raised_rho_min,raised_rho_mins,recommended_rho_min,attempted_rho_mins,n_floor_attempts,penal,probe_iters,restart,maxiter,tol,solid_count,solid_fraction,n_components,largest_component,largest_fraction_of_solid,support_to_load_patch_components,probe_r50,probe_r100,probe_r100_over_r50,probe_setup_time_s,probe_solve_time_s,probe_gpu_used_mb_after_solve,probe_cupy_pool_used_mb_after_solve,trigger,predicted_raise_floor,solve_converged,solver_reported_converged,solve_iters,solve_final_rel_residual,selected_setup_time_s,selected_solve_time_s,selected_gpu_used_mb_after_solve,selected_cupy_pool_used_mb_after_solve,selected_cupy_pool_total_mb_after_solve,failed_ladder_setup_time_s,failed_ladder_solve_time_s,recorded_policy_time_s
cantilever_gpu_medium,67,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6516,0.1018125,4654,14,0.002148557397176182,0,0.08254013261361709,0.07977430600229067,0.9664911295421141,0.02095489999919664,18.29661180000403,3862.429696,991.540736,high_r50,1,1,1,124,9.750052615967204e-07,0.02092310000443831,20.148380299993732,3862.429696,991.028736,2177.98656,0.0,0.0,38.4868701000014
cantilever_gpu_medium,67,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7744,0.121,5115,20,0.0025826446280991736,0,0.08628283801660593,0.08622136192841645,0.9992875050287794,0.02148289999604458,18.630903399993258,3862.429696,991.540736,high_r50,1,1,1,118,8.785524316611515e-07,0.021362799998314586,18.730856800000765,3862.429696,991.028736,2177.98656,0.0,0.0,37.40460589998838
cantilever_gpu_medium,67,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9708,0.1516875,5600,24,0.002472187886279357,0,0.04673730641947487,0.0462691713038843,0.9899836950082449,0.024762299995927606,20.646727600003942,3862.429696,991.540736,high_r50,1,1,1,100,7.038995316859226e-07,0.02336259999719914,16.96285089999583,3862.429696,991.028736,2177.98656,0.0,0.0,37.6577033999929
cantilever_gpu_medium,67,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11647,0.181984375,5764,42,0.0036060788185798918,0,0.027765665363211192,0.027639038741144036,0.9954394529930864,0.021598399995127693,18.450205100001767,3862.429696,991.540736,high_r50,1,1,1,80,8.348753499268644e-07,0.02292969999689376,12.592021600001317,3862.429696,991.028736,2177.98656,0.0,0.0,31.086754799995106
cantilever_gpu_medium,67,0.2,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,12914,0.20178125,5711,53,0.004104073098962367,0,0.0002225675291646426,3.418700020056689e-05,0.1536028203614433,0.022169699994265102,18.335135999994236,3862.429696,991.540736,keep,0,1,1,195,8.252582864922946e-07,0.02078569999866886,37.06312859999889,3862.429696,991.028736,2177.98656,0.0,0.0,55.44121999998606
cantilever_gpu_medium,67,0.25,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,16102,0.25159375,5096,136,0.008446155757048815,0,5.3205878508953656e-05,8.522906253097375e-07,0.016018730433448463,0.02588819999800762,14.623992799999542,3862.429696,991.540736,keep,0,1,1,64,8.522906298162203e-07,0.028722299997752998,13.918961199997284,3862.429696,991.028736,2177.98656,0.0,0.0,28.597564499992586
cantilever_gpu_medium,67,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19224,0.300375,4063,700,0.03641281731169372,0,8.130228420948919e-07,8.130228420948919e-07,1.0,0.025788899998588022,7.063075799997023,3862.429696,991.540736,keep,0,1,1,37,8.130228427938935e-07,0.02280109999992419,7.116977199999383,3862.429696,991.028736,2177.98656,0.0,0.0,14.228642999994918
cantilever_gpu_medium,67,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22386,0.34978125,2768,14389,0.6427678013043867,0,6.270451036960348e-07,6.270451036960348e-07,1.0,0.021329599992895965,5.5925168999965535,3862.429696,991.540736,keep,0,1,1,29,6.270451045189674e-07,0.022273099995800294,5.567504099999496,3862.429696,991.028736,2177.98656,0.0,0.0,11.203623699984746
cantilever_gpu_medium,71,0.08,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,5054,0.07896875,3865,11,0.0021764938662445586,0,0.0516204570167788,0.0239635364304644,0.46422557674518944,0.023985100000572857,20.79709439999715,3862.429696,991.540736,high_r50,1,1,1,124,7.88172917905421e-07,0.02725510000163922,22.14598589999514,3862.429696,991.028736,2177.98656,0.0,0.0,42.9943204999945
cantilever_gpu_medium,71,0.1,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,6328,0.098875,4472,11,0.001738305941845765,0,0.06606465143416514,0.06594068732139007,0.9981235939328522,0.026897900002950337,19.312174400001823,3862.429696,991.540736,high_r50,1,1,1,124,8.663808377323571e-07,0.02098219999606954,19.57566680000309,3862.429696,991.028736,2177.98656,0.0,0.0,38.935721300003934
cantilever_gpu_medium,71,0.12,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,7610,0.11890625,4966,14,0.0018396846254927727,0,0.09156135684200148,0.07837600716214999,0.8559943830604851,0.020701800000097137,18.102101099997526,3862.429696,991.540736,high_r50,1,1,1,120,7.198580700325372e-07,0.020779599995876197,18.94041819999984,3862.429696,991.028736,2177.98656,0.0,0.0,37.08400069999334
cantilever_gpu_medium,71,0.15,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,9615,0.150234375,5488,19,0.0019760790431617263,0,0.031923350929082675,0.03018239530187483,0.9454645086890986,0.021707100000639912,18.32709810000233,3862.429696,991.540736,high_r50,1,1,1,100,7.246828479955952e-07,0.021006100003432948,16.213824400001613,3862.429696,991.028736,2177.98656,0.0,0.0,34.58363570000802
cantilever_gpu_medium,71,0.18,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,11537,0.180265625,5649,31,0.002687007020889313,0,0.017669395914062858,0.017498211941190417,0.9903118378406928,0.02503929999511456,18.158257099996263,3862.429696,991.540736,high_r50,1,1,1,79,9.568308165273145e-07,0.020854499998677056,12.71898499999952,3862.429696,991.028736,2177.98656,0.0,0.0,30.923135899989575
cantilever_gpu_medium,71,0.2,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,12877,0.201203125,5543,42,0.0032616292614739456,0,0.004434328878829404,0.0043597920626986,0.9831909589551057,0.02566159999696538,20.68705599999521,3862.429696,991.540736,plateau,1,1,1,67,5.080964504034238e-07,0.027765299993916415,11.242622400000982,3862.429696,991.028736,2177.98656,0.0,0.0,31.983105299987074
cantilever_gpu_medium,71,0.25,1e-12,0.001,1e-03;1e-02,0.001,1e-03,1,4.5,100,300,300,1e-06,16046,0.25071875,5028,172,0.010719182350741617,0,0.013298368777457064,9.675003838082062e-05,0.0072753312830990185,0.021212100000411738,18.18762499999866,3862.429696,991.540736,high_r50,1,1,1,45,3.839000319681404e-07,0.020637000001443084,6.989962499996182,3862.429696,991.028736,2177.98656,0.0,0.0,25.219436599996698
cantilever_gpu_medium,71,0.3,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,19265,0.301015625,3911,817,0.0424085128471321,0,0.00045396630618128566,5.542594194042501e-07,0.0012209263371694235,0.02281090000178665,18.34280089999811,3862.429696,991.540736,keep,0,0,1,100,1.4398287778175486e-06,0.02111259999946924,18.553648100001737,3862.429696,991.028736,2177.98656,0.02111259999946924,18.553648100001737,55.51513320000231
cantilever_gpu_medium,71,0.35,1e-12,0.001,1e-03;1e-02,1e-12,1e-12,1,4.5,100,300,300,1e-06,22497,0.351515625,2681,14225,0.6323065297595235,0,1.0550627191636516e-05,8.424984084714812e-07,0.07985292183760695,0.020923299998685252,12.80212290000054,3862.429696,991.540736,keep,0,0,1,71,1.3506719029865865e-06,0.020763200001965743,12.959970600000815,3862.429696,991.028736,2177.98656,0.020763200001965743,12.959970600000815,38.78451380000479
